SourceNode	TargetNode	Weight	SourceLayer	TargetLayer	Channel
ENVO:00002010	GO:0016772	5.49988739611301	-27	-23	textmining
ENVO:00002010	GO:0010467	5.18996990435157	-27	-21	textmining
ENVO:00002010	GO:0008152	6.48455108149802	-27	-21	textmining
ENVO:00002010	GO:0004553	5.2534828487284	-27	-23	textmining
ENVO:00002010	GO:0015979	5.53071882995136	-27	-21	textmining
ENVO:00002010	GO:0140096	5.3186429834017	-27	-23	textmining
ENVO:00002012	GO:0016209	5.0411561195763	-27	-23	textmining
ENVO:00002010	GO:0000003	5.52468409175544	-27	-21	textmining
ENVO:00002010	GO:0097159	4.80428628362379	-27	-23	textmining
ENVO:00002010	GO:0140097	5.03166373360964	-27	-23	textmining
ENVO:00002010	GO:0030546	5.29985944422818	-27	-23	textmining
ENVO:00002010	GO:0005198	4.91555725405658	-27	-23	textmining
ENVO:00002010	GO:0042592	5.67849635802666	-27	-21	textmining
ENVO:00002010	GO:0018130	4.9752936072309	-27	-21	textmining
ENVO:00002010	GO:1990748	5.28524718509102	-27	-21	textmining
ENVO:00000055	60847	4.95489740788895	-27	-2	textmining
ENVO:00002010	GO:0046903	4.80678220787197	-27	-21	textmining
ENVO:00002012	GO:0055114	5.10514351117464	-27	-21	textmining
ENVO:00002012	GO:0003824	5.74278761594808	-27	-23	textmining
ENVO:00002010	35128	4.9249416260967	-27	-2	textmining
ENVO:00002010	GO:0016787	6.16970129378888	-27	-23	textmining
ENVO:00002012	1869227	5.56345370549622	-27	-2	textmining
ENVO:00002010	GO:0098660	4.97794284055658	-27	-21	textmining
ENVO:00002010	GO:0051179	6.03427722969754	-27	-21	textmining
ENVO:00002010	GO:0051234	6.01610880172134	-27	-21	textmining
ENVO:00002010	GO:0032502	5.51480649480395	-27	-21	textmining
ENVO:00002012	GO:0050896	4.98042275878672	-27	-21	textmining
ENVO:00002010	GO:0005488	6.23093647055433	-27	-23	textmining
ENVO:00000240	GO:0008150	5.52825645114664	-27	-21	textmining
ENVO:00003044	GO:0009058	5.62582390037907	-27	-21	textmining
ENVO:00002010	GO:0043603	4.84481572405568	-27	-21	textmining
ENVO:00002010	GO:0015672	4.9641440177616	-27	-21	textmining
ENVO:00002010	672	5.78952775798085	-27	-2	textmining
ENVO:00002010	GO:0016301	5.11505921575705	-27	-23	textmining
ENVO:00002010	GO:1901360	5.20805211716367	-27	-21	textmining
ENVO:00002010	GO:0034654	4.89616377552694	-27	-21	textmining
ENVO:00002010	GO:0006113	5.04251470923896	-27	-21	textmining
ENVO:00002010	GO:0060089	5.0427920290019	-27	-23	textmining
ENVO:00003044	GO:0044238	4.81920582886025	-27	-21	textmining
ENVO:00003044	GO:0008150	5.72733900351716	-27	-21	textmining
ENVO:00002010	GO:0016705	4.91466095151291	-27	-23	textmining
ENVO:00002010	GO:0050789	5.38539780068662	-27	-21	textmining
ENVO:00002010	GO:0044703	5.28158436315339	-27	-21	textmining
ENVO:00002010	GO:0006807	5.61234232623711	-27	-21	textmining
ENVO:00002010	GO:0023052	5.29912234951122	-27	-21	textmining
ENVO:00000017	2747269	5.69131995024345	-27	-2	textmining
ENVO:00002010	GO:0044267	4.93052595194156	-27	-21	textmining
ENVO:00002010	GO:0050801	5.64608158124297	-27	-21	textmining
ENVO:00002010	GO:0016835	5.05595962527516	-27	-23	textmining
ENVO:00002010	GO:0019953	5.45410712220085	-27	-21	textmining
ENVO:00000017	146919	5.55903481576286	-27	-2	textmining
ENVO:00002010	GO:0004601	5.21274887798475	-27	-23	textmining
ENVO:00000054	GO:0044237	4.91494176440709	-27	-21	textmining
ENVO:00002010	GO:0005391	5.35714612435432	-27	-23	textmining
ENVO:00002012	GO:0006091	4.89042367584114	-27	-21	textmining
ENVO:00002010	GO:0044249	5.40669938731735	-27	-21	textmining
ENVO:00000017	91943	5.15156333420081	-27	-2	textmining
ENVO:00000017	29295	5.72416945367596	-27	-2	textmining
ENVO:00002010	GO:0038023	4.86316211571998	-27	-23	textmining
ENVO:00002010	GO:0071704	5.81843141281832	-27	-21	textmining
ENVO:00002010	GO:0006972	4.89248410814192	-27	-21	textmining
ENVO:00003044	GO:0040007	5.10247251829291	-27	-21	textmining
ENVO:00002010	GO:0098869	5.28418560383974	-27	-21	textmining
ENVO:00002010	GO:0098754	5.38941249766217	-27	-21	textmining
ENVO:00002010	GO:0042538	4.88425178905025	-27	-21	textmining
ENVO:00000240	GO:0016787	4.85335559856704	-27	-23	textmining
ENVO:00002010	GO:0003735	4.944536987165	-27	-23	textmining
ENVO:00002010	GO:0016721	4.80306692923543	-27	-23	textmining
ENVO:00003044	562	4.93435822891099	-27	-2	textmining
ENVO:00000055	3046	5.01379885885963	-27	-2	textmining
ENVO:00002010	GO:0048878	5.83111521844149	-27	-21	textmining
ENVO:00002010	1883427	5.19508794314063	-27	-2	textmining
ENVO:00003044	GO:0003824	5.72886112407349	-27	-23	textmining
ENVO:00002010	GO:0015267	5.11213775931852	-27	-23	textmining
ENVO:00000055	91943	5.58310121457316	-27	-2	textmining
ENVO:00000054	GO:0016787	4.8522069579095	-27	-23	textmining
ENVO:00002010	666	5.40001696072171	-27	-2	textmining
ENVO:00002010	GO:0055080	5.60604254926019	-27	-21	textmining
ENVO:00002010	GO:0098771	5.63205871708468	-27	-21	textmining
ENVO:00002010	GO:0071684	5.35343589681579	-27	-21	textmining
ENVO:00002010	GO:0016831	4.83943353743947	-27	-23	textmining
ENVO:00002010	GO:0097237	5.28524718509102	-27	-21	textmining
ENVO:00000055	1869227	5.07459608609978	-27	-2	textmining
ENVO:00002252	507626	5.43320192796537	-27	-2	textmining
ENVO:00002010	GO:0005102	5.43190686835335	-27	-23	textmining
ENVO:00002010	GO:0016887	5.38181866052922	-27	-23	textmining
ENVO:00002010	GO:0016310	4.85209922309754	-27	-21	textmining
ENVO:00000054	GO:0008152	5.24589802511209	-27	-21	textmining
ENVO:00002010	GO:0016817	5.36315340091047	-27	-23	textmining
ENVO:00002010	GO:0044238	5.60355861374462	-27	-21	textmining
ENVO:00002010	GO:0048856	5.44958571503985	-27	-21	textmining
ENVO:00002010	GO:0022853	5.26438536397274	-27	-23	textmining
ENVO:00000017	293091	5.58994843325397	-27	-2	textmining
ENVO:00002121	1869227	5.03278733746929	-27	-2	textmining
ENVO:00002012	GO:0065007	4.80486995874635	-27	-21	textmining
ENVO:00003044	GO:0043884	5.24898084711091	-27	-23	textmining
ENVO:00002010	GO:0050794	5.32865477165767	-27	-21	textmining
ENVO:00002010	GO:0019829	5.26552280923559	-27	-23	textmining
ENVO:00002010	GO:0019419	4.81028523926758	-27	-21	textmining
ENVO:00003044	GO:0016209	5.04106227710471	-27	-23	textmining
ENVO:00002121	152573	4.82919520531652	-27	-2	textmining
ENVO:00002012	GO:0003987	5.13827917846005	-27	-23	textmining
ENVO:00002010	GO:0008324	5.41509658437101	-27	-23	textmining
ENVO:00000055	92990	4.89955213846436	-27	-2	textmining
ENVO:00000055	51589	4.89046018586095	-27	-2	textmining
ENVO:00002012	1589	4.98414549949594	-27	-2	textmining
ENVO:00002010	1280	4.85589681728497	-27	-2	textmining
ENVO:00002010	GO:0016779	5.06689784694394	-27	-23	textmining
ENVO:00002010	37099	5.21015575200319	-27	-2	textmining
ENVO:00002010	GO:0007275	5.25095273249433	-27	-21	textmining
ENVO:00002209	1262400	4.86492987459588	-27	-2	textmining
ENVO:00000240	GO:0040007	4.80197221124617	-27	-21	textmining
ENVO:00002010	GO:0098662	4.92713766010785	-27	-21	textmining
ENVO:00002121	173041	4.88198325220014	-27	-2	textmining
ENVO:00000240	GO:0071704	4.82144734561017	-27	-21	textmining
ENVO:00000055	293091	6.08540283721155	-27	-2	textmining
ENVO:00002010	2850	5.31760473400564	-27	-2	textmining
ENVO:00002209	338645	5.15545287053291	-27	-2	textmining
ENVO:00002010	GO:0055067	5.6464239365669	-27	-21	textmining
ENVO:00003044	GO:0003674	5.89581100033104	-27	-23	textmining
ENVO:00002121	427923	5.09454163364994	-27	-2	textmining
ENVO:00000019	1869227	5.45763037224636	-27	-2	textmining
ENVO:00002010	GO:0042625	5.28534453759728	-27	-23	textmining
ENVO:00002010	GO:0019538	5.20080029126393	-27	-21	textmining
ENVO:00002010	663	5.45118879987352	-27	-2	textmining
ENVO:00002012	GO:0040007	5.12629705363965	-27	-21	textmining
ENVO:00002010	GO:0005216	4.90467558848193	-27	-23	textmining
ENVO:00000055	2747269	6.10953889425781	-27	-2	textmining
ENVO:00000055	2246	5.03251567622544	-27	-2	textmining
ENVO:00003044	GO:0003987	5.14983696539011	-27	-23	textmining
ENVO:00003044	GO:0016491	5.19076024279092	-27	-23	textmining
ENVO:00002010	GO:0016491	6.30477413900219	-27	-23	textmining
ENVO:00002121	66849	5.04674275931474	-27	-2	textmining
ENVO:00000017	GO:0046481	5.35439264169711	-27	-23	textmining
ENVO:00002010	GO:0008556	5.32194437534264	-27	-23	textmining
ENVO:00000055	2257	4.87407296583182	-27	-2	textmining
ENVO:00000055	2252	4.86410123058574	-27	-2	textmining
ENVO:00002010	GO:0035188	5.3980136618419	-27	-21	textmining
ENVO:00000240	1869227	4.9727861646559	-27	-2	textmining
ENVO:00002010	GO:0065007	5.83847152992906	-27	-21	textmining
ENVO:00002121	173040	5.00336563017396	-27	-2	textmining
ENVO:00002010	GO:1901575	4.80920498624129	-27	-21	textmining
ENVO:00002010	GO:0090304	4.94377776591097	-27	-21	textmining
ENVO:00000054	GO:0005488	5.05957960481418	-27	-23	textmining
ENVO:00002010	GO:0006790	5.07733507413027	-27	-21	textmining
ENVO:00002010	GO:0015077	5.43630007600959	-27	-23	textmining
ENVO:00003044	1589	4.99895397301619	-27	-2	textmining
ENVO:00002010	GO:0007610	5.61232297694542	-27	-21	textmining
